iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",58,97722.5788449519,-2.2774211550480983,-5.796395459606574,39.6551724137931,0.934712313242544,-0.032239050168315464,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",55,95897.58916018873,-4.102410839811277,-8.636605904471184,38.18181818181819,0.8768327602619441,-0.0687594372420748,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",48,98058.25857514906,-1.9417414248509401,-6.184723514784462,39.58333333333333,0.9327810612603858,-0.033373375082981195,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",49,90061.56647696038,-9.938433523039624,-9.938433523039624,32.6530612244898,0.6896389340275089,-0.2065113250727643,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",49,92340.14330986959,-7.659856690130418,-7.659856690130418,34.69387755102041,0.7582143074304691,-0.15540701661408085,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 1.8, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",43,98263.27105096568,-1.7367289490343274,-5.570697179104933,39.53488372093023,0.9351683636544063,-0.03326187429010873,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",59,106808.30801792757,6.808308017927578,-4.594035285168296,45.76271186440678,1.2006636264516701,0.1194424537848869,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",57,106374.42011699382,6.374420116993806,-5.790080035282152,45.614035087719294,1.1931097973240403,0.11621496955928003,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",55,105886.08965365982,5.886089653659821,-5.810365645210613,45.45454545454545,1.183928865597548,0.11177747240135834,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",55,103285.12621611025,3.285126216110257,-6.780115290408373,43.63636363636363,1.1001210304877853,0.06646276044915356,False
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",52,103920.66485136762,3.9206648513676168,-5.258168246258954,44.230769230769226,1.1292848036180634,0.08169356454152424,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",49,101979.92460864047,1.979924608640471,-5.764692358238754,42.857142857142854,1.0690475072672059,0.047676759543009005,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",42,104268.73164273008,4.2687316427300726,-4.203781263026151,45.23809523809524,1.1794414849477548,0.10732278322859007,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",43,95765.57286211019,-4.234427137889806,-6.096762002421174,37.2093023255814,0.8442170675480041,-0.09324595416236203,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",44,97189.02337413229,-2.8109766258677116,-5.6826031512929305,38.63636363636363,0.8985199978928106,-0.057348705818602304,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",37,99416.96817384358,-0.5830318261564216,-4.963901956466854,40.54054054054054,0.9744379269219146,-0.008254153295708399,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",44,99634.84570771361,-0.36515429228638485,-8.207829658920485,40.909090909090914,0.9860272451945856,-0.0007608305690810754,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",43,100671.75243567718,0.6717524356771865,-7.252542195734534,41.86046511627907,1.026547125506571,0.02317467941996202,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",41,100209.60107017506,0.20960107017506946,-6.295031082869185,41.46341463414634,1.008612106887135,0.012683388591563836,False
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",42,99177.8715624761,-0.8221284375239057,-6.295031082869185,40.476190476190474,0.9675559506468164,-0.01213220434599179,False
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",39,102304.11031394234,2.3041103139423313,-5.492140233789877,43.58974358974359,1.103147573799753,0.06611992682882432,False
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",35,101415.36079038541,1.4153607903854226,-6.86037462983633,42.857142857142854,1.0706969111951932,0.047826991666422757,False
97,97,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",34,99928.1242789899,-0.0718757210101062,-6.852470230498408,41.17647058823529,0.9964112294155891,0.005453791044978673,False
98,98,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",36,90840.16902408164,-9.159830975918359,-9.159830975918359,30.555555555555557,0.6244492062851758,-0.25984914364935957,False
99,99,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",35,91784.73095770745,-8.215269042292551,-8.215269042292551,31.428571428571427,0.6540811819772683,-0.23787036827118188,False
100,100,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 2.0}",31,95680.92509113815,-4.319074908861841,-4.599107799340341,35.483870967741936,0.7849695186804837,-0.13515346409116946,False
