entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,bars_held,stop_dist,mfe,mae,mfe_R,mae_R,giveback,iter,entry_params,exit_params
2011-03-01 09:15:00+00:00,2011-03-01 20:30:00+00:00,short,1.38229,1.38551,1.37806,339744.62730935245,1.37806,TP,1413.3376496068468,16.987231365467622,110811.10764321836,45,0.0032200000000000006,0.005300000000000082,-0.003030000000000088,1.6459627329192799,-0.9409937888199029,0.21509433962268676,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-03-24 17:45:00+00:00,2011-03-28 00:00:00+00:00,short,1.41958,1.42484,1.40534,210667.50502512825,1.40534,TP,2985.158546206046,10.533375251256412,113796.26618942441,114,0.005260000000000042,0.015340000000000131,-0.00043999999999999595,2.916349809885933,-0.08365019011406699,0.07627118644069243,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-04-04 14:30:00+00:00,2011-04-04 17:15:00+00:00,short,1.42458,1.4268200000000002,1.42065,508019.045488447,1.42065,TP,1960.9535155853334,25.40095227442235,115757.21970500975,11,0.002240000000000242,0.004229999999999956,-0.00038000000000004697,1.8883928571426336,-0.1696428571428598,0.08747044917260091,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-04-15 14:45:00+00:00,2011-04-18 03:00:00+00:00,long,1.44093,1.4364199999999998,1.44995,256667.89291575097,1.4364199999999998,SL,-1175.5389495542338,12.833394645787548,114581.68075545551,46,0.004510000000000236,0.004569999999999963,-0.006020000000000136,1.0133037694012692,-1.3348115299334415,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-05-09 16:45:00+00:00,2011-05-11 18:30:00+00:00,long,1.42626,1.4204599999999998,1.45289,197554.6219921562,1.4204599999999998,SL,-1159.645631094032,9.87773109960781,113422.03512436149,199,0.005800000000000249,0.015979999999999883,-0.006280000000000063,2.7551724137929647,-1.0827586206896196,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-06-03 11:00:00+00:00,2011-06-03 14:30:00+00:00,short,1.44925,1.4517000000000002,1.44606,462947.0821401971,1.4517000000000002,SL,-1166.6266469934894,23.147354107009853,112255.408477368,14,0.0024500000000002853,0.0018799999999998818,-0.003390000000000004,0.7673469387753726,-1.3836734693875956,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-06-09 15:00:00+00:00,2011-06-10 09:15:00+00:00,long,1.45331,1.44519,1.46754,138245.57694256926,1.44519,SL,-1132.2312751596778,6.912278847128462,111123.17720220832,73,0.008120000000000127,0.0016999999999998128,-0.008850000000000025,0.2093596059113037,-1.0899014778324982,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-06-17 17:15:00+00:00,2011-06-21 23:45:00+00:00,short,1.43164,1.4429800000000002,1.41305,97992.2197550327,1.4429800000000002,SL,-1118.0912274049485,4.899610987751634,110005.08597480337,209,0.011340000000000128,0.012539999999999996,-0.01150999999999991,1.105820105820093,-1.014991181657829,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-06-23 21:15:00+00:00,2011-06-27 02:30:00+00:00,short,1.42395,1.4313900000000002,1.41265,147856.29835322808,1.41265,TP,1660.426230506745,7.392814917661404,111665.51220531011,114,0.007440000000000113,0.013430000000000053,-0.006599999999999939,1.8051075268817,-0.8870967741935267,0.1638123603871993,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-07-06 12:45:00+00:00,2011-07-07 14:15:00+00:00,long,1.43416,1.4236099999999998,1.44654,105844.0873983954,1.4236099999999998,SL,-1124.0642081710027,5.292204369919769,110541.44799713911,102,0.010550000000000281,0.0006199999999998429,-0.010740000000000194,0.058767772511831885,-1.018009478672977,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-07-21 11:30:00+00:00,2011-07-21 16:00:00+00:00,long,1.41594,1.4109399999999999,1.43417,221082.8959942731,1.43417,TP,4014.8653912559635,11.054144799713654,114556.31338839508,18,0.0050000000000001155,0.01939000000000002,-0.0020599999999999508,3.877999999999914,-0.41199999999998066,0.06343476018567204,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-07-29 15:00:00+00:00,2011-07-29 15:15:00+00:00,short,1.43251,1.4363000000000001,1.41388,302259.40208018356,1.4363000000000001,SL,-1166.7212920296033,15.112970104009179,113389.59209636548,1,0.003790000000000182,0.0006800000000000139,-0.004850000000000021,0.17941952506595812,-1.2796833773086511,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-09-08 08:15:00+00:00,2011-09-08 11:15:00+00:00,short,1.40842,1.4107800000000001,1.4057,480464.3732896558,1.4057,TP,1273.2305892175516,24.02321866448279,114662.82268558303,12,0.0023600000000001398,0.003409999999999913,-1.999999999990898e-05,1.4449152542371657,-0.008474576271147371,0.22287390029325738,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-09-15 09:45:00+00:00,2011-09-15 10:30:00+00:00,short,1.37655,1.3783100000000001,1.37068,651493.3107134637,1.3783100000000001,SL,-1192.232758605858,32.574665535673184,113470.58992697718,3,0.0017600000000002058,0.0006299999999999084,-0.0023100000000000342,0.35795454545445154,-1.3124999999998659,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-09-30 17:00:00+00:00,2011-10-03 00:00:00+00:00,long,1.34143,1.33619,1.35098,216546.9273415632,1.33619,SL,-1149.8641841837098,10.827346367078158,112320.72574279347,24,0.005239999999999911,0.0048000000000001375,-0.006969999999999921,0.9160305343511868,-1.3301526717557326,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-10-10 10:45:00+00:00,2011-10-10 12:30:00+00:00,short,1.35656,1.36006,1.34562,320916.35926511884,1.36006,SL,-1145.6714025765352,16.045817963255942,111175.05434021693,7,0.0035000000000000586,0.0008900000000000574,-0.0037800000000001166,0.25428571428572644,-1.0800000000000152,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-10-20 11:45:00+00:00,2011-10-20 17:15:00+00:00,short,1.38115,1.3868600000000002,1.36734,194702.37187428182,1.36734,TP,2675.210589552626,9.735118593714091,113850.26492976956,22,0.005710000000000104,0.014100000000000001,-0.002969999999999917,2.4693520140104632,-0.5201401050787852,0.025531914893619407,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-10-25 10:00:00+00:00,2011-10-25 12:30:00+00:00,short,1.39271,1.39562,1.38278,391238.02381361555,1.39562,SL,-1165.8893109647001,19.56190119068078,112684.37561880486,10,0.00291000000000019,0.0026999999999999247,-0.003170000000000117,0.9278350515463052,-1.0893470790377697,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-10-26 09:15:00+00:00,2011-10-26 09:15:00+00:00,short,1.39317,1.3938300000000001,1.38957,1707339.024527075,1.3938300000000001,SL,-1246.3574879051675,85.36695122635376,111438.01813089968,0,0.000660000000000105,0.0013499999999999623,-0.0006900000000000794,2.045454545454163,-1.0454545454544997,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-11-07 12:30:00+00:00,2011-11-08 15:15:00+00:00,short,1.37616,1.3817100000000002,1.36814,200789.22185747093,1.3817100000000002,SL,-1128.4354268390462,10.039461092873548,110309.58270406064,107,0.005550000000000166,0.00395000000000012,-0.00607000000000002,0.7117117117117121,-1.0936936936936645,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
